,km,municipio,data,sentido_crescente,uf,velocidade_Comercial,velocidade_Moto,velocidade_Passeio,velocidade_Ônibus,volume_Comercial,volume_Moto,volume_Passeio,volume_Ônibus,acidentes,chuva,mes,iluminacao,dia_da_semana_Final_de_Semana,tipo_faixa_Terceira_faixa,tipo_perfil_de_terreno_Perfil_Ondulado,tipo_perfil_de_terreno_Perfil_Plano
43,643.224,santo_antonio_do_amparo,2023-08-31,1,MG,0.7151367841078033,0.7390893264997124,0.18018511893751035,0.8362214385312478,-0.5279660700823043,-0.6016493749541658,-1.0012204702189118,-0.5188275785695522,0,0,8,0,0,0,0,1
44,653.74,santo_antonio_do_amparo,2023-08-24,1,MG,0.9541955160626749,0.15909669937719054,0.5566408490405667,1.35542531028387,-0.4507670689525803,-0.6087533793576019,-1.0085868594741785,-0.5802386569547217,0,0,8,0,0,0,1,0
45,73.06,sao_paulo,2023-02-27,0,SP,0.7266526841374487,1.143704160849502,0.8444896822888436,1.0081055514498478,0.036377230344925175,-0.252907340603671,0.006373468784071579,-0.5597682974929985,0,1,2,0,0,1,1,0
46,528.35,brumadinho,2023-10-29,0,MG,-2.2190494002180747,0.09397322711604508,0.08288591307783161,-1.3840455091294934,-1.448773432954916,-0.4996100389775396,-1.0405345693964758,-0.8190595173414915,0,0,10,0,0,1,0,0
47,923.38,camanducaia,2023-03-17,1,MG,0.6387910261512578,0.061176891504099544,0.39521645007618905,0.7397014037096421,0.38865580477725015,-0.5480464326373305,-0.6093605896181012,0.04865627539710566,0,0,3,0,0,0,0,1
48,59.795,mairipora,2023-01-16,1,SP,0.43905857915797547,0.40498336340969054,0.2461071097822996,0.08192753285883002,0.3881907505535771,-0.40402888882221877,0.31488105357257246,0.28179092482228574,0,1,1,0,0,0,0,0
49,920.8,camanducaia,2023-06-28,1,MG,1.187552317664508,-0.08205473425223239,0.4872850695335428,1.17711085880249,-0.8311814239171239,-0.5712959015940302,-0.6904709408744603,-0.6109441961473063,0,0,6,0,0,0,1,0
50,653.74,santo_antonio_do_amparo,2023-12-19,1,MG,0.9197255617177905,0.6767857088316733,0.7246720326090819,1.0124628453693592,-0.4096097701575166,-0.6035868307005575,-0.9616661626960674,-0.5859248679163114,0,0,12,0,0,0,1,0
51,78.2,sao_paulo,2023-11-30,1,SP,0.13927907285916394,0.5446548678396935,0.6050452028218116,0.24530118051538125,0.42074454621068963,-0.30457282717411466,-0.39853773191030917,0.6320615200562149,0,1,11,0,0,1,0,0
52,920.8,camanducaia,2023-01-05,1,MG,-0.3670329985170251,-0.4493050518595892,-0.6443254945971808,0.03759939115085934,-0.36705730869143377,-0.5926079148043382,-0.6265755210298655,-0.21745839760529503,0,1,1,0,0,0,1,0
53,70.2,mairipora,2023-09-15,0,SP,-0.8215949539018375,0.6395871157034314,-0.39814882791676254,-0.9249767124570387,-1.035340228109587,-0.58292063607238,-1.1444647134544759,-0.7872167359565888,0,0,9,0,0,1,0,0
54,75.65,sao_paulo,2023-10-21,1,SP,-0.3092938142101329,0.7384619381697539,0.33660370158084824,-0.396831984221729,-0.4844835001688754,-0.456340193974793,0.5705428023993784,-0.5620427818776343,0,1,10,0,0,1,0,1
55,528.35,brumadinho,2023-12-27,0,MG,-1.4534544601763173,0.6320822329990228,1.24898762579018,-1.7311708795620389,-0.45797540941951237,-0.5267344194270225,-0.5542728091004556,0.48080830847792727,0,0,12,0,0,1,0,0
56,653.74,santo_antonio_do_amparo,2023-08-05,1,MG,0.8526167078520996,-0.27142414362301304,0.1412140349875596,0.6926825051618062,-1.2627517434857016,-0.6358777598070848,-1.0885762384525621,-0.7303546263406913,0,0,8,0,0,0,1,0
57,528.35,brumadinho,2023-05-29,0,MG,-1.559948702275478,0.23019303021121346,0.39262071924902947,-2.1647294826349857,-0.9362836784672302,-0.5370675167411112,-0.905217201555166,-0.3243591636831825,0,0,5,0,0,1,0,0
58,643.224,santo_antonio_do_amparo,2023-01-15,1,MG,0.6691844793438086,-0.9661521543323873,-1.2517007528205126,1.2378314380517266,-1.697809969731827,-0.6494399500318263,-1.2076395082632292,-0.9248230412270609,0,1,1,0,0,0,0,1
59,73.06,sao_paulo,2023-10-02,0,SP,0.8166583460751327,1.2000546042214235,0.8534439405877537,1.1984901330946691,-0.4005412127958924,-0.351071765087514,-0.3895699536865064,-0.5836503835316754,0,1,10,0,0,1,1,0
60,643.224,santo_antonio_do_amparo,2023-09-13,1,MG,0.7181818334806915,1.0854665022937338,0.28562265926916885,0.90597620200411,-0.5021555606684508,-0.6100450165218629,-1.0042631092591305,-0.5165530941849164,0,0,9,0,0,0,0,1
61,76.4,sao_paulo,2023-02-06,0,SP,-1.6706515312967762,-1.428218648955237,-0.31945259305306234,-1.0803808533593242,-0.4802980121558181,-0.27938590247102335,-0.759891152660505,-0.7451387748408246,0,1,2,0,0,1,0,0
62,525.35,brumadinho,2023-05-23,1,MG,-0.13315132897316265,0.009809394732878512,0.29772026812308044,0.3198478811171193,0.9271885957906261,-0.463444198378229,-0.6947146216410812,0.32614337032268587,0,0,5,0,0,0,1,0
63,78.2,sao_paulo,2023-04-24,1,SP,0.7758116990415319,1.0451629567999698,1.0536743923129483,0.5796699512872228,1.150182096041847,-0.04366211999337405,0.9455880988305588,0.8799803179815283,0,0,4,0,0,1,0,0
64,73.06,sao_paulo,2023-11-04,0,SP,0.9245458474408713,1.042490669402336,0.827743879976526,1.1885120355681174,-1.070451821996901,-0.4369656365108766,-0.1986043191885633,-0.7997264000720863,0,1,11,0,0,1,1,0
65,643.224,santo_antonio_do_amparo,2023-10-31,1,MG,0.7027304762846194,0.25845315268074676,0.44030267774658727,0.7749643432695115,-0.4354202795713701,-0.6132741094325157,-1.0173944988011276,-0.5802386569547217,0,0,10,0,0,0,0,1
66,76.4,sao_paulo,2023-04-23,0,SP,-0.7946143797331665,-0.9622303026590275,0.30168086057692045,-0.6299107738033839,-1.0058092849063491,-0.331051389041467,-0.3469730071234432,-0.831569181456989,0,0,4,0,0,1,0,0
67,653.74,santo_antonio_do_amparo,2023-09-23,1,MG,0.9799768215768477,0.8584631704977276,0.6826036122613727,0.7739540349857804,-0.9230296330925486,-0.5926079148043382,-0.9781604690719904,-0.6348262821859832,0,0,9,0,0,0,1,0
68,483.7,betim,2023-05-04,1,MG,-0.37207912980650254,0.1399716946399512,-0.7240874099243829,-0.4434414360463384,1.4375856062717833,3.479924064110885,2.3126137918214944,4.096101237856696,0,0,5,0,0,1,0,0
69,525.35,brumadinho,2023-09-27,1,MG,-0.6400072943280849,-0.01540400634307656,-0.10341562982007892,-0.2230328124166678,-0.21265930643198572,-0.5467547954730694,-0.9030553264476422,-0.3539274606834492,0,0,9,0,0,0,1,0
70,59.795,mairipora,2023-01-20,1,SP,0.22318456996464026,0.34314294277374074,-0.048343516733182865,-0.0521495793109152,0.38586547943521193,-0.41629944188269913,0.337460638028933,0.393240659669445,0,1,1,0,0,0,0,0
71,923.38,camanducaia,2023-05-16,1,MG,0.49274340913038384,-0.47593470177558467,0.3082282822189118,0.622429076462263,0.19263544949906536,-0.5480464326373305,-0.7757449034490135,-0.07985209233482288,0,0,5,0,1,0,0,1
72,643.224,santo_antonio_do_amparo,2023-07-13,1,MG,0.7144466275592408,-0.29301704125316896,-0.05002760672057504,0.9706344839626746,-0.26079241858214497,-0.6035868307005575,-0.8897637980087916,-0.2447522102209259,0,0,7,0,1,0,0,1
73,76.4,sao_paulo,2023-10-04,0,SP,-1.9483862093269473,-2.050008166415972,-0.8521069226011017,-1.808059759336744,-0.5063410486815081,-0.20447094694388002,-0.8719883804580396,-0.784942251571953,0,1,10,0,1,1,0,0
74,528.35,brumadinho,2023-11-17,0,MG,-1.8575553222237988,0.6973708804854726,0.8940023042539296,-1.730493618410518,-0.4463490538276864,-0.5105889548737589,-0.7783071257986713,0.2408502058988395,0,0,11,0,1,1,0,0
75,643.224,santo_antonio_do_amparo,2023-12-03,1,MG,0.8548425089033462,0.25789243596508177,0.30939433666526167,0.9248822152209101,-0.8930336356656378,-0.624253025328735,-1.0052239426402523,-0.5631800240699524,0,0,12,0,1,0,0,1
76,923.38,camanducaia,2023-04-27,1,MG,0.4994303046439193,-0.35320355516937346,0.1752975659627056,0.5441091956545404,0.6783845861255517,-0.5383591539053724,-0.6768591346419025,0.2124191510908907,0,1,4,0,1,0,0,1
77,923.38,camanducaia,2023-09-09,1,MG,0.8171282704200639,-0.07799987013774146,0.4474892698371582,0.6803699892502452,-0.4723920903533765,-0.561608622862072,-0.668611981453941,-0.45627925799206487,0,0,9,0,1,0,0,1
78,920.8,camanducaia,2023-04-11,1,MG,-0.38609352867202623,-1.635923916113367,-1.1920019593574864,0.4325338013488287,-1.1420701724425486,-0.5848580918187717,-0.8876019229012677,-0.7041980559173784,0,1,4,0,0,0,1,0
79,76.4,sao_paulo,2023-08-21,0,SP,-1.4165011141938764,-1.3302410932782265,-0.1424121546579031,-0.6911061675241567,-0.6784111114405316,-0.302635371427723,-0.8534122684230196,-0.7917657047258606,0,0,8,0,0,1,0,0
80,528.35,brumadinho,2023-05-19,0,MG,-1.5317271199643525,-0.012637959633771479,0.7225595017168951,-2.198358773028351,-0.3651970917967416,-0.4963809460668868,-0.7940808071387531,0.052068001974059516,0,0,5,0,0,1,0,0
81,923.38,camanducaia,2023-08-01,1,MG,0.5208381667953397,-0.17469662828578447,0.3036065051508235,0.6820949144269831,0.12217973461260036,-0.5674209901012469,-0.7711008754402584,-0.041185857796012526,0,0,8,0,0,0,0,1
82,493.29,betim,2023-12-27,1,MG,0.8034869223305293,0.5764329074836866,0.5865845096699959,0.5360496329796217,0.21844595891291888,1.2434543141928043,0.7501385752207144,0.6911981140567484,0,0,12,1,0,1,0,1
83,59.795,mairipora,2023-10-08,1,SP,0.8580265365295257,0.016049515980866215,-0.17381274247403233,-0.2647076440411837,0.047073477489405005,-0.5951911891328604,0.3189645954423398,-0.5074551566463728,0,1,10,0,0,0,0,0
84,643.224,santo_antonio_do_amparo,2023-01-18,1,MG,0.7988221665032279,0.6404063704330408,-0.15260424329759897,0.770898889221956,-1.2011320588490242,-0.6410443084641292,-1.1065918643485944,-0.7314918685330092,0,1,1,0,0,0,0,1
85,643.224,santo_antonio_do_amparo,2023-10-06,1,MG,0.696114596398581,0.20676526634577716,0.3670995849357301,0.9938095254870718,-0.6351610686389392,-0.6016493749541658,-0.8930466453942908,-0.5199648207618702,0,1,10,0,0,0,0,1
86,78.2,sao_paulo,2023-12-05,1,SP,0.15619817959859725,0.7203552288083255,0.7836103601090291,0.32561534595825475,0.38237757275766415,-0.32588484038442267,-0.4676376659026466,0.5490428400170044,0,1,12,0,0,1,0,0
87,493.29,betim,2023-04-19,1,MG,0.42877844199037835,0.4061117103812913,0.1576594151433561,0.3708783017467731,1.1587855991797982,1.9609587589398407,1.2748336707616037,1.355347554370432,0,1,4,1,0,1,0,1
88,78.2,sao_paulo,2023-01-24,1,SP,0.6400757504631247,0.954951803817803,0.9983160885492891,0.7098627599221242,-0.3905425469869221,-0.3911125171796078,-0.3432898124958099,-0.13898868633535638,0,1,1,0,0,1,0,0
89,643.224,santo_antonio_do_amparo,2023-06-10,1,MG,0.7678143305261361,-0.2841608238193518,-0.012472448040334086,0.7851221243260047,-0.3735680678228563,-0.5738791759225523,-0.8775932418479164,-0.2709087806442388,0,0,6,0,0,0,0,1
90,483.7,betim,2023-05-21,1,MG,0.7505807135892915,0.29918184731510283,0.26553673187299776,0.7245495933631148,-0.12127615148023412,2.4298230495666173,3.1602289728677104,1.2814268118697654,0,0,5,0,0,1,0,0
91,70.2,mairipora,2023-07-12,0,SP,-0.8713264229552191,-0.12155514508633657,-0.40351977952575374,-0.18827624321576095,-0.7956047758061366,-0.5486922512194611,-1.1285308932175404,-0.57000347722386,0,0,7,0,0,1,0,0
92,493.29,betim,2023-12-13,1,MG,0.5711054660415815,0.49219772814837476,0.3033672808294423,0.40256045768828735,0.4009797417045856,1.5185730301804168,0.7842481602505357,0.7878637004037743,0,0,12,1,0,1,0,1
93,76.4,sao_paulo,2023-03-30,0,SP,-1.9096939937786022,-1.7606056610471361,-0.6165936978568473,-1.503932928187434,-0.2866029279959985,-0.19607530537618292,-0.7837518482916945,-0.7894912203412248,0,0,3,0,0,1,0,0
94,78.2,sao_paulo,2023-02-24,1,SP,0.6228401295542848,1.0447306024722327,0.997051098031815,0.5961941782644073,0.7937180335964646,-0.17088838067309162,0.5478030790461642,0.7662560987497332,0,1,2,0,0,1,0,0
95,78.2,sao_paulo,2023-06-29,1,SP,0.6059478944632437,1.0916030639617564,0.9993769140704611,0.39339159870676726,0.9227705806657323,-0.18961711955487745,0.36900800070909634,0.9743714199439183,0,0,6,0,0,1,0,0
96,528.35,brumadinho,2023-05-05,0,MG,-1.461356366396346,0.09997547537232992,0.5890686280173497,-2.2701176992365784,-0.5953989325148945,-0.5151096849486727,-0.8716681026643324,-0.14694938168158203,0,0,5,0,0,1,0,0
97,525.35,brumadinho,2023-04-22,1,MG,-0.18223771836575464,0.06647858532123548,0.21515102805247652,0.49141382294063285,-0.6228371317116037,-0.4854020301706676,-0.7050435804881398,-0.3493784919141774,0,0,4,0,0,0,1,0
98,78.2,sao_paulo,2023-01-12,1,SP,0.6367213590482549,1.2043980650263677,0.9462956083899632,0.5151532059718473,0.5646788284374944,-0.20253349119748837,0.5554096766467113,0.5706504416710455,0,1,1,0,0,1,0,0
99,75.65,sao_paulo,2023-12-03,1,SP,-0.25468298987266913,0.5767578453555009,-0.45283755025210204,-0.31824822633656835,-0.44937190628156115,-0.32975975187720596,1.485896736814676,-0.616630407108896,0,1,12,0,0,1,0,1
100,70.2,mairipora,2023-01-07,0,SP,1.3617276972555998,0.7956396626877441,1.0564252685422264,0.8597214366723573,-0.2956714853576227,-0.3710921411335609,1.0438333120502552,-0.2345170304900643,0,0,1,0,0,1,0,0
101,59.795,mairipora,2023-10-31,1,SP,0.12671186767534212,-0.3245778303484284,-0.10305135696492743,-0.43741619484699906,1.3887549127861145,-0.5551504370407665,-0.013403684977350616,-0.021852740526607347,0,1,10,0,0,0,0,0
102,75.65,sao_paulo,2023-07-27,1,SP,-0.4284501184743608,0.732635317110243,0.2311630359674792,-0.781842825203161,-0.5551717421671769,-0.4744231142744483,-0.41062821862275756,-0.7405898060715528,0,0,7,0,0,1,0,1
103,493.29,betim,2023-07-04,1,MG,0.4397182958218202,0.39973657897428205,0.14532902696758204,0.3874954482209989,0.9418378038363268,2.269014222616111,1.2866038796803447,1.2768778431004935,0,0,7,1,0,1,0,1
104,923.38,camanducaia,2023-10-23,1,MG,0.5997550482132349,-0.18716989551570612,0.4866046754866918,0.7035731547822976,0.008241449812706482,-0.5603169856978109,-0.7537258051316406,-0.12306729564290504,0,0,10,0,0,0,0,1
105,920.8,camanducaia,2023-08-15,1,MG,0.9401113386672639,-0.5084489943356227,0.30956378935166007,1.3171314935916019,-1.3732021216080477,-0.6184406580895601,-1.0300454716525635,-0.8383926346108966,0,0,8,0,0,0,1,0
106,525.35,brumadinho,2023-06-12,1,MG,-0.34221379148516406,-0.03343017652571546,-0.00961879042566534,0.15979495198564586,1.0901901011880253,-0.4253409020325268,-0.44754023434751716,0.5308469649399171,0,0,6,0,0,0,1,0
107,76.4,sao_paulo,2023-06-03,0,SP,-1.1542598968992699,-1.4663857908877052,-0.14247547221640622,-1.0162724975914894,-0.30287982582455475,-0.04237048282911295,0.012458746864509177,-0.7064725403020142,0,0,6,0,0,1,0,0
108,528.35,brumadinho,2023-06-08,0,MG,-1.154921366739709,0.2102992398419716,0.8456716227192231,-2.483254547970738,-0.408447134598334,-0.3872376056868245,-0.4521842623562722,0.18512533847525986,0,1,6,0,0,1,0,0
109,75.65,sao_paulo,2023-12-22,1,SP,-0.6423701758718041,0.9461113558757689,0.09847069299253562,-0.05859506904179658,0.40400259415846035,-0.3329888447878587,0.6080953737115525,-0.35847642945272107,0,0,12,0,0,1,0,1
110,75.65,sao_paulo,2023-06-07,1,SP,-0.2042304290906193,0.7390893264997124,0.3420078744131368,-0.27660555121793584,0.9557894305465178,-0.2180331371686215,0.48486849258269116,-0.4323971719533879,0,0,6,0,0,1,0,1
111,59.795,mairipora,2023-06-20,1,SP,0.4141653093843295,0.3668418732831265,0.38971737128618156,0.04747252731267266,3.785411854485107,-0.46861074703527333,0.9612016412737868,1.3018971713314884,0,0,6,0,0,0,0,0
112,528.35,brumadinho,2023-01-12,0,MG,-1.4871987522085848,-0.4114468434559099,0.7596444033645904,-1.8078332466743006,-0.754447477011073,-0.5680668086833774,-0.8927263676005835,-0.4016916327608032,0,1,1,0,0,1,0,0
113,493.29,betim,2023-08-15,1,MG,0.5960325510007771,0.5167193940007189,0.2812496118421276,0.561035778368126,0.20007631707783394,1.4249293357714876,0.617623638074343,0.629787035671579,0,0,8,1,0,1,0,1
114,493.29,betim,2023-04-04,1,MG,0.5569647551225219,0.4294465187064752,0.25976907387777537,0.5716979947763419,0.6486211158104774,1.634820374963915,0.8712836506904786,0.9072741305971592,0,0,4,1,0,1,0,1
115,70.2,mairipora,2023-03-14,0,SP,-0.4989583476757048,0.14845526722907637,0.27708965904419175,0.08411020859308818,-0.8390873457195656,-0.5629002600263331,-1.134616171297978,-0.5506703599544549,0,1,3,0,0,1,0,0
116,920.8,camanducaia,2023-12-15,1,MG,0.3863482081875689,0.7617611030729788,0.5168226414321068,0.6765114197361598,-0.0929078438361789,-0.5002558575596701,-0.6412282300919718,0.01681349401220301,0,0,12,0,0,0,1,0
117,59.795,mairipora,2023-03-16,1,SP,0.35297990954196956,0.43039292842013077,0.24078605790631916,-0.06580643884922292,2.5044199953777286,-0.5247969636806309,0.2792501490226418,0.33069233909195767,0,0,3,0,0,0,0,0
118,75.65,sao_paulo,2023-07-30,1,SP,0.13766147229227454,0.3769886663724037,-0.4779467370490721,-0.6017006385896359,-1.0109248813667524,-0.48669366733492864,0.34098369375971266,-0.736040837302281,0,0,7,0,0,1,0,1
119,920.8,camanducaia,2023-04-16,1,MG,-0.4233635060416319,-2.7718408708631004,-1.9166552348892028,0.04422075420172858,-1.3071644218464764,-0.5771082688332051,-0.7927996959639241,-0.8167850329568556,0,1,4,0,0,0,1,0
120,923.38,camanducaia,2023-05-19,1,MG,0.513894628345464,-0.5596694672971432,0.22387038513611313,0.6524598626884327,0.9790421417301697,-0.5170471406950643,-0.46555586024354956,0.3739075424000398,0,0,5,0,0,0,0,1
121,59.795,mairipora,2023-02-02,1,SP,0.4411155344334019,0.13195080515564808,0.2051308981916447,-0.17600455106867027,1.444561419626879,-0.4647358355424901,-0.12397959325477592,-0.04800931094992023,0,1,2,0,0,0,0,0
122,78.2,sao_paulo,2023-04-15,1,SP,1.139965867414883,0.8185219088351309,1.0212263096549472,0.8106436739209187,0.43353353736169814,-0.252907340603671,1.0164495606882862,0.13167495543631613,0,1,4,0,0,1,0,0
123,75.65,sao_paulo,2023-12-13,1,SP,-0.5240134499667797,1.0092010950022063,0.43786154712801056,-0.07388211439871785,0.8723121973972078,-0.35042594650538345,0.46493119992441534,-0.2822812025674183,0,1,12,0,0,1,0,1
124,76.4,sao_paulo,2023-11-21,0,SP,-1.5920110709126534,-1.7564904047509071,-0.34458423821468503,-1.31573448751617,-0.23567949050380102,-0.12438944275969231,-0.7777466396596837,-0.7690208608795016,0,1,11,0,0,1,0,0
125,643.224,santo_antonio_do_amparo,2023-07-11,1,MG,0.7102853127477085,-0.48074479100557765,-0.21860432410382988,1.005653180026172,-0.12104362436839759,-0.6016493749541658,-0.897210256712485,-0.2811439603751003,0,0,7,0,0,0,0,1
126,653.74,santo_antonio_do_amparo,2023-07-12,1,MG,0.8233205427068586,0.060150588761006096,0.11304228745330533,1.023084256432006,-0.028962888081136416,-0.5945453705507299,-0.8982511595420335,-0.3709860935682185,0,0,7,0,0,0,1,0
127,923.38,camanducaia,2023-04-13,1,MG,0.4197982915143001,-0.6718883790956145,0.266784882287226,0.6074386880367952,0.5435188612603712,-0.5499838883837221,-0.6831045516191937,0.032734884704654334,0,1,4,0,0,0,0,1
128,920.8,camanducaia,2023-08-28,1,MG,1.3557412532822959,0.4806944418840929,0.6796226951810058,1.2995678856799633,-1.3176281418791198,-0.6216697510002128,-0.9473337314276683,-0.7792560406103631,0,0,8,0,0,0,1,0
129,653.74,santo_antonio_do_amparo,2023-06-25,1,MG,0.889129924471639,0.18627901637375158,0.24519278293801383,1.0895710901719458,0.051491492614298855,-0.541588246816025,-0.7639746945302723,-0.2731832650288747,0,0,6,0,0,0,1,0
130,653.74,santo_antonio_do_amparo,2023-10-15,1,MG,1.0040864112136727,0.8706666012552765,0.8884196388327729,1.031482232081256,-0.8590846773375062,-0.5661293529369859,-0.7287441372224757,-0.6405124931475731,0,0,10,0,0,0,1,0
131,643.224,santo_antonio_do_amparo,2023-05-22,1,MG,0.7499235117220917,-0.060134963506443435,0.18742397714338663,0.9068604080532031,0.17473086188765347,-0.5732333573404218,-0.8317935173477808,-0.11055763152740758,0,0,5,0,0,0,0,1
132,78.2,sao_paulo,2023-10-17,1,SP,0.4113138946513446,0.7849402303649877,0.9185606188710915,0.5343986388486353,0.605371073008885,-0.2238455044077964,0.25931285636436596,0.5570035353632301,0,1,10,0,0,1,0,0
133,528.35,brumadinho,2023-09-08,0,MG,-1.2786265335159734,0.3744558038333584,0.8857463827543652,-1.7669579946684633,-1.1406750097715295,-0.568712627265508,-0.9947348448963401,-0.5154158519925984,0,0,9,0,0,1,0,0
134,70.2,mairipora,2023-03-21,0,SP,-0.6741278103126291,0.4233038670863613,0.22179616418691586,-1.8371100082951,-1.6940895359424426,-0.6507315871960874,-1.2119632584782771,-0.9782734242660047,0,0,3,0,0,1,0,0
135,653.74,santo_antonio_do_amparo,2023-06-21,1,MG,0.8378638461241041,0.018045860839226612,0.22249051944213394,1.0898730569410289,0.6169974286007109,-0.5893788218936855,-0.872709005493881,-0.17765492087416673,0,0,6,0,0,0,1,0
136,643.224,santo_antonio_do_amparo,2023-09-26,1,MG,0.6603238398920515,0.6389091117892702,0.12654624891514163,0.8028965162594817,-0.4626259516562427,-0.6139199280146462,-1.0114693596175435,-0.5836503835316754,0,0,9,0,0,0,0,1
137,75.65,sao_paulo,2023-02-22,1,SP,-0.35003257410432814,0.3945960980487845,0.27088852959321946,-0.018433650677070083,0.004521016023322192,-0.49508930890262576,0.4057598775370024,-0.6314145556090295,0,1,2,0,0,1,0,1
138,59.795,mairipora,2023-08-05,1,SP,0.7390930893539364,0.08913089990969994,-0.4052178710272531,-0.12239573460251675,0.591884500522367,-0.5493380698015916,0.3816589735605324,-0.265222569682649,0,0,8,0,0,0,0,0
139,923.38,camanducaia,2023-03-01,1,MG,0.6230741501029657,-0.38905907058975336,0.3970161113240927,0.6994896101920953,0.6028132747786833,-0.5461089768909388,-0.7236997619715866,0.12712598666704433,0,0,3,0,0,0,0,1
140,923.38,camanducaia,2023-12-02,1,MG,0.5939091188460031,-0.13625937419248182,0.3872164298836779,0.7056273498944067,-0.4393732404725909,-0.5564420742050277,-0.7335483041280842,-0.33004537464477224,0,1,12,0,0,0,0,1
141,653.74,santo_antonio_do_amparo,2023-05-30,1,MG,0.6510136679670047,-0.06879514049944518,0.17299624575870048,0.8364323014048242,0.5870014311738001,-0.5893788218936855,-0.8541328934588609,-0.24247772583628996,0,1,5,0,0,0,1,0
142,920.8,camanducaia,2023-02-04,1,MG,0.22940569483786874,0.05827728518821509,-0.1046322664383509,0.2932415819843999,-0.7072444733082598,-0.5751708130868135,-0.7405944155896437,-0.3732605779528544,0,1,2,0,0,0,1,0
143,525.35,brumadinho,2023-02-15,1,MG,-0.8514066525205086,-0.0755657948411043,-0.34075494727285704,-0.025384916735664457,-0.060121521067229844,-0.5370675167411112,-0.8552538657368363,-0.3311826168370902,0,1,2,0,0,0,1,0
144,73.06,sao_paulo,2023-09-13,0,SP,0.7535673196951654,1.1389574202869814,0.8840975284874418,1.0503086760506692,-0.3968207790065081,-0.32975975187720596,-0.39197203713931067,-0.7098842668789681,0,0,9,0,0,1,1,0
145,528.35,brumadinho,2023-03-24,0,MG,-1.6188195475018294,0.39256741570346204,0.732018023672987,-1.6468572208705143,-0.805138387391434,-0.5448173397266778,-0.9210709523436745,-0.37894678891444417,0,0,3,0,0,1,0,0
146,78.2,sao_paulo,2023-08-21,1,SP,0.7298584444905306,0.9568549793111613,1.0042588478048404,0.6994241241183867,0.5430538070366981,-0.19930439828683566,0.36716640339527973,0.4523772536699785,0,0,8,0,0,1,0,0
147,923.38,camanducaia,2023-03-13,1,MG,0.5082544819246932,-0.34266695236454786,0.23592735553789632,0.6091835551190714,0.23983845320187852,-0.5499838883837221,-0.6664501063464171,-0.04573482656528433,0,1,3,0,0,0,0,1
148,70.2,mairipora,2023-11-16,0,SP,-1.1734503996905827,0.3946552893251501,-0.4134843696468295,-2.251796768235002,-1.0809155420295444,-0.5887330033115549,-1.1636013116284836,-0.8361181502262608,0,1,11,0,0,1,0,0
149,59.795,mairipora,2023-12-09,1,SP,0.7937642703399981,0.28534369474691107,0.1371345902899101,0.31177877788375286,0.5358454665697661,-0.5603169856978109,0.5805514834527297,-0.1355769597584025,0,0,12,0,0,0,0,0
150,643.224,santo_antonio_do_amparo,2023-09-03,1,MG,0.704824815907772,0.6838268711023767,0.3661814440405297,0.9341028433459531,-0.9072177894876654,-0.5997119192077742,-1.0013806091157655,-0.571140719416178,0,0,9,0,0,0,0,1
151,923.38,camanducaia,2023-05-29,1,MG,0.5310500418939337,-0.4692826810730428,0.28013695013768125,0.6239163382891716,1.4045667563909978,-0.4899227602455814,-0.37651863359293625,0.6377477310178046,0,0,5,0,0,0,0,1
152,59.795,mairipora,2023-02-14,1,SP,0.5434282529867361,0.37663779363972116,0.47103943318420755,-0.2070978740812441,0.297505176937335,-0.5235053265163697,-0.5495487116432738,-0.36529988260662877,0,1,2,0,0,0,0,0
153,525.35,brumadinho,2023-03-17,1,MG,-0.5144957539471269,0.03018948053861793,-0.3028505159912781,-0.21651059660253405,0.07846463758733495,-0.4925060345741036,-0.5853397550900581,-0.16287077237403336,0,0,3,0,0,0,1,0
154,73.06,sao_paulo,2023-09-06,0,SP,0.9061752800439442,1.30266679956084,0.7126183146642169,0.8836533084332902,-0.941166747815797,-0.5080056805452366,-0.6148853815595511,-0.7860794937642709,0,0,9,0,0,1,1,0
155,73.06,sao_paulo,2023-01-28,0,SP,0.6573067839823457,0.7930512065246942,0.49889659637869166,0.36159510894523944,-1.0465015294777398,-0.43890309225726826,-0.0216508381653121,-0.7724325874564555,0,1,1,0,0,1,1,0
156,59.795,mairipora,2023-09-25,1,SP,0.6237047850087243,-0.018795776092331178,0.43131888631099635,0.17337525209655133,1.4510721787583014,-0.6016493749541658,-0.1139709122014246,-0.0957734830272742,0,0,9,0,0,0,0,0
157,75.65,sao_paulo,2023-12-11,1,SP,-0.8714050071340577,0.576459814901838,-0.17962407978514086,-1.005354633090285,0.6783845861255517,-0.36721722964077763,0.5631764131441118,-0.32549640587550044,0,1,12,0,0,1,0,1
158,528.35,brumadinho,2023-05-11,0,MG,-1.7385922408713943,-0.14776255771674432,0.6772470002539134,-2.1632123714673335,-0.7318923471629307,-0.554504618458636,-0.955500815167203,-0.2822812025674183,0,0,5,0,0,1,0,0
159,653.74,santo_antonio_do_amparo,2023-01-17,1,MG,0.7926308564795587,0.27005504119458673,0.02546968854890741,1.0761913117452406,-0.5547066879435039,-0.6074617421933408,-0.9044165070708979,-0.5859248679163114,0,0,1,0,0,0,1,0
160,653.74,santo_antonio_do_amparo,2023-03-04,1,MG,0.7866902797121753,0.11654084937053343,0.02612035458954219,1.089724383755563,-0.7316598200510942,-0.6016493749541658,-0.9586235236558486,-0.6063952273780345,0,0,3,0,0,0,1,0
